ticker,date,closeadj
GC1 Comdty,2011-11-06T00:00:00Z,
GC1 Comdty,2011-11-07T00:00:00Z,1791.1
GC1 Comdty,2011-11-08T00:00:00Z,1799.2
GC1 Comdty,2011-11-09T00:00:00Z,1791.6
GC1 Comdty,2011-11-10T00:00:00Z,1759.6
GC1 Comdty,2011-11-11T00:00:00Z,1788.1
GC1 Comdty,2011-11-12T00:00:00Z,
GC1 Comdty,2011-11-13T00:00:00Z,
GC1 Comdty,2011-11-14T00:00:00Z,1778.4
GC1 Comdty,2011-11-15T00:00:00Z,1782.2
GC1 Comdty,2011-11-16T00:00:00Z,1774.3
GC1 Comdty,2011-11-17T00:00:00Z,1720.2
GC1 Comdty,2011-11-18T00:00:00Z,1725.1
GC1 Comdty,2011-11-19T00:00:00Z,
GC1 Comdty,2011-11-20T00:00:00Z,
GC1 Comdty,2011-11-21T00:00:00Z,1678.6
GC1 Comdty,2011-11-22T00:00:00Z,1702.4
GC1 Comdty,2011-11-23T00:00:00Z,1695.9
GC1 Comdty,2011-11-24T00:00:00Z,
GC1 Comdty,2011-11-25T00:00:00Z,1685.7
GC1 Comdty,2011-11-26T00:00:00Z,
GC1 Comdty,2011-11-27T00:00:00Z,
GC1 Comdty,2011-11-28T00:00:00Z,1710.8
GC1 Comdty,2011-11-29T00:00:00Z,1713.4
GC1 Comdty,2011-11-30T00:00:00Z,1745.5
GC1 Comdty,2011-12-01T00:00:00Z,1735.3
GC1 Comdty,2011-12-02T00:00:00Z,1747
GC1 Comdty,2011-12-03T00:00:00Z,
GC1 Comdty,2011-12-04T00:00:00Z,
GC1 Comdty,2011-12-05T00:00:00Z,1730.7
GC1 Comdty,2011-12-06T00:00:00Z,1727.9
GC1 Comdty,2011-12-07T00:00:00Z,1740.9
GC1 Comdty,2011-12-08T00:00:00Z,1709.8
GC1 Comdty,2011-12-09T00:00:00Z,1712.8
GC1 Comdty,2011-12-10T00:00:00Z,
GC1 Comdty,2011-12-11T00:00:00Z,
GC1 Comdty,2011-12-12T00:00:00Z,1664.2
GC1 Comdty,2011-12-13T00:00:00Z,1659.9
GC1 Comdty,2011-12-14T00:00:00Z,1584.3
GC1 Comdty,2011-12-15T00:00:00Z,1574.6
GC1 Comdty,2011-12-16T00:00:00Z,1595.6
GC1 Comdty,2011-12-17T00:00:00Z,
GC1 Comdty,2011-12-18T00:00:00Z,
GC1 Comdty,2011-12-19T00:00:00Z,1594.4
GC1 Comdty,2011-12-20T00:00:00Z,1615.6
GC1 Comdty,2011-12-21T00:00:00Z,1611.9
GC1 Comdty,2011-12-22T00:00:00Z,1608.9
GC1 Comdty,2011-12-23T00:00:00Z,1604.7
GC1 Comdty,2011-12-24T00:00:00Z,
GC1 Comdty,2011-12-25T00:00:00Z,
GC1 Comdty,2011-12-26T00:00:00Z,
GC1 Comdty,2011-12-27T00:00:00Z,1594.2
GC1 Comdty,2011-12-28T00:00:00Z,1562.9
GC1 Comdty,2011-12-29T00:00:00Z,1540.9
GC1 Comdty,2011-12-30T00:00:00Z,1566.8
GC1 Comdty,2011-12-31T00:00:00Z,
GC1 Comdty,2012-01-01T00:00:00Z,
GC1 Comdty,2012-01-02T00:00:00Z,
GC1 Comdty,2012-01-03T00:00:00Z,1600.5
GC1 Comdty,2012-01-04T00:00:00Z,1612.7
GC1 Comdty,2012-01-05T00:00:00Z,1620.1
GC1 Comdty,2012-01-06T00:00:00Z,1616.8
GC1 Comdty,2012-01-07T00:00:00Z,
GC1 Comdty,2012-01-08T00:00:00Z,
GC1 Comdty,2012-01-09T00:00:00Z,1608.1
GC1 Comdty,2012-01-10T00:00:00Z,1631.5
GC1 Comdty,2012-01-11T00:00:00Z,1639.6
GC1 Comdty,2012-01-12T00:00:00Z,1647.7
GC1 Comdty,2012-01-13T00:00:00Z,1630.8
GC1 Comdty,2012-01-14T00:00:00Z,
GC1 Comdty,2012-01-15T00:00:00Z,
GC1 Comdty,2012-01-16T00:00:00Z,
GC1 Comdty,2012-01-17T00:00:00Z,1655.6
GC1 Comdty,2012-01-18T00:00:00Z,1659.9
GC1 Comdty,2012-01-19T00:00:00Z,1654.5
GC1 Comdty,2012-01-20T00:00:00Z,1664
GC1 Comdty,2012-01-21T00:00:00Z,
GC1 Comdty,2012-01-22T00:00:00Z,
GC1 Comdty,2012-01-23T00:00:00Z,1678.3
GC1 Comdty,2012-01-24T00:00:00Z,1664.5
GC1 Comdty,2012-01-25T00:00:00Z,1700.1
GC1 Comdty,2012-01-26T00:00:00Z,1726.7
GC1 Comdty,2012-01-27T00:00:00Z,1732.2
GC1 Comdty,2012-01-28T00:00:00Z,
GC1 Comdty,2012-01-29T00:00:00Z,
GC1 Comdty,2012-01-30T00:00:00Z,1731
GC1 Comdty,2012-01-31T00:00:00Z,1737.8
GC1 Comdty,2012-02-01T00:00:00Z,1747.1
GC1 Comdty,2012-02-02T00:00:00Z,1756.8
GC1 Comdty,2012-02-03T00:00:00Z,1737.9
GC1 Comdty,2012-02-04T00:00:00Z,
GC1 Comdty,2012-02-05T00:00:00Z,
GC1 Comdty,2012-02-06T00:00:00Z,1722.8
GC1 Comdty,2012-02-07T00:00:00Z,1746.4
GC1 Comdty,2012-02-08T00:00:00Z,1729.3
GC1 Comdty,2012-02-09T00:00:00Z,1739
GC1 Comdty,2012-02-10T00:00:00Z,1723.3
GC1 Comdty,2012-02-11T00:00:00Z,
GC1 Comdty,2012-02-12T00:00:00Z,
GC1 Comdty,2012-02-13T00:00:00Z,1723
GC1 Comdty,2012-02-14T00:00:00Z,1715.9
GC1 Comdty,2012-02-15T00:00:00Z,1726.3
GC1 Comdty,2012-02-16T00:00:00Z,1726.8
GC1 Comdty,2012-02-17T00:00:00Z,1724.5
GC1 Comdty,2012-02-18T00:00:00Z,
GC1 Comdty,2012-02-19T00:00:00Z,
GC1 Comdty,2012-02-20T00:00:00Z,
GC1 Comdty,2012-02-21T00:00:00Z,1757.1
GC1 Comdty,2012-02-22T00:00:00Z,1770
GC1 Comdty,2012-02-23T00:00:00Z,1784.9
GC1 Comdty,2012-02-24T00:00:00Z,1775.1
GC1 Comdty,2012-02-25T00:00:00Z,
GC1 Comdty,2012-02-26T00:00:00Z,
GC1 Comdty,2012-02-27T00:00:00Z,1773.6
GC1 Comdty,2012-02-28T00:00:00Z,1788.4
GC1 Comdty,2012-02-29T00:00:00Z,1711.3
GC1 Comdty,2012-03-01T00:00:00Z,1722.2
GC1 Comdty,2012-03-02T00:00:00Z,1709.8
GC1 Comdty,2012-03-03T00:00:00Z,
GC1 Comdty,2012-03-04T00:00:00Z,
GC1 Comdty,2012-03-05T00:00:00Z,1703.9
GC1 Comdty,2012-03-06T00:00:00Z,1672.1
GC1 Comdty,2012-03-07T00:00:00Z,1683.9
GC1 Comdty,2012-03-08T00:00:00Z,1698.7
GC1 Comdty,2012-03-09T00:00:00Z,1711.5
GC1 Comdty,2012-03-10T00:00:00Z,
GC1 Comdty,2012-03-11T00:00:00Z,
GC1 Comdty,2012-03-12T00:00:00Z,1699.8
GC1 Comdty,2012-03-13T00:00:00Z,1694.2
GC1 Comdty,2012-03-14T00:00:00Z,1642.9
GC1 Comdty,2012-03-15T00:00:00Z,1659.5
GC1 Comdty,2012-03-16T00:00:00Z,1655.8
GC1 Comdty,2012-03-17T00:00:00Z,
GC1 Comdty,2012-03-18T00:00:00Z,
GC1 Comdty,2012-03-19T00:00:00Z,1667.3
GC1 Comdty,2012-03-20T00:00:00Z,1647
GC1 Comdty,2012-03-21T00:00:00Z,1650.3
GC1 Comdty,2012-03-22T00:00:00Z,1642.5
GC1 Comdty,2012-03-23T00:00:00Z,1662.4
GC1 Comdty,2012-03-24T00:00:00Z,
GC1 Comdty,2012-03-25T00:00:00Z,
GC1 Comdty,2012-03-26T00:00:00Z,1685.6
GC1 Comdty,2012-03-27T00:00:00Z,1684.9
GC1 Comdty,2012-03-28T00:00:00Z,1657.9
GC1 Comdty,2012-03-29T00:00:00Z,1652.2
GC1 Comdty,2012-03-30T00:00:00Z,1669.3
GC1 Comdty,2012-03-31T00:00:00Z,
GC1 Comdty,2012-04-01T00:00:00Z,
GC1 Comdty,2012-04-02T00:00:00Z,1677.5
GC1 Comdty,2012-04-03T00:00:00Z,1670
GC1 Comdty,2012-04-04T00:00:00Z,1612.3
GC1 Comdty,2012-04-05T00:00:00Z,1628.5
GC1 Comdty,2012-04-06T00:00:00Z,
GC1 Comdty,2012-04-07T00:00:00Z,
GC1 Comdty,2012-04-08T00:00:00Z,
GC1 Comdty,2012-04-09T00:00:00Z,1642.5
GC1 Comdty,2012-04-10T00:00:00Z,1659.5
GC1 Comdty,2012-04-11T00:00:00Z,1659
GC1 Comdty,2012-04-12T00:00:00Z,1679.5
GC1 Comdty,2012-04-13T00:00:00Z,1659.1
GC1 Comdty,2012-04-14T00:00:00Z,
GC1 Comdty,2012-04-15T00:00:00Z,
GC1 Comdty,2012-04-16T00:00:00Z,1648.7
GC1 Comdty,2012-04-17T00:00:00Z,1650.3
GC1 Comdty,2012-04-18T00:00:00Z,1638.8
GC1 Comdty,2012-04-19T00:00:00Z,1640.6
GC1 Comdty,2012-04-20T00:00:00Z,1642.1
GC1 Comdty,2012-04-21T00:00:00Z,
GC1 Comdty,2012-04-22T00:00:00Z,
GC1 Comdty,2012-04-23T00:00:00Z,1631.9
GC1 Comdty,2012-04-24T00:00:00Z,1643
GC1 Comdty,2012-04-25T00:00:00Z,1641.4
GC1 Comdty,2012-04-26T00:00:00Z,1659.6
GC1 Comdty,2012-04-27T00:00:00Z,1664.8
GC1 Comdty,2012-04-28T00:00:00Z,
GC1 Comdty,2012-04-29T00:00:00Z,
GC1 Comdty,2012-04-30T00:00:00Z,1664.2
GC1 Comdty,2012-05-01T00:00:00Z,1662.4
GC1 Comdty,2012-05-02T00:00:00Z,1654
GC1 Comdty,2012-05-03T00:00:00Z,1634.8
GC1 Comdty,2012-05-04T00:00:00Z,1645.2
GC1 Comdty,2012-05-05T00:00:00Z,
GC1 Comdty,2012-05-06T00:00:00Z,
GC1 Comdty,2012-05-07T00:00:00Z,1639.1
GC1 Comdty,2012-05-08T00:00:00Z,1604.5
GC1 Comdty,2012-05-09T00:00:00Z,1594.2
GC1 Comdty,2012-05-10T00:00:00Z,1595.5
GC1 Comdty,2012-05-11T00:00:00Z,1584
GC1 Comdty,2012-05-12T00:00:00Z,
GC1 Comdty,2012-05-13T00:00:00Z,
GC1 Comdty,2012-05-14T00:00:00Z,1561
GC1 Comdty,2012-05-15T00:00:00Z,1557.1
GC1 Comdty,2012-05-16T00:00:00Z,1536.6
GC1 Comdty,2012-05-17T00:00:00Z,1574.9
GC1 Comdty,2012-05-18T00:00:00Z,1591.9
GC1 Comdty,2012-05-19T00:00:00Z,
GC1 Comdty,2012-05-20T00:00:00Z,
GC1 Comdty,2012-05-21T00:00:00Z,1588.7
GC1 Comdty,2012-05-22T00:00:00Z,1576.6
GC1 Comdty,2012-05-23T00:00:00Z,1548.4
GC1 Comdty,2012-05-24T00:00:00Z,1557.5
GC1 Comdty,2012-05-25T00:00:00Z,1568.9
GC1 Comdty,2012-05-26T00:00:00Z,
GC1 Comdty,2012-05-27T00:00:00Z,
GC1 Comdty,2012-05-28T00:00:00Z,
GC1 Comdty,2012-05-29T00:00:00Z,1548.7
GC1 Comdty,2012-05-30T00:00:00Z,1563.4
GC1 Comdty,2012-05-31T00:00:00Z,1562.6
GC1 Comdty,2012-06-01T00:00:00Z,1620.5
GC1 Comdty,2012-06-02T00:00:00Z,
GC1 Comdty,2012-06-03T00:00:00Z,
GC1 Comdty,2012-06-04T00:00:00Z,1612.2
GC1 Comdty,2012-06-05T00:00:00Z,1615.2
GC1 Comdty,2012-06-06T00:00:00Z,1632.8
GC1 Comdty,2012-06-07T00:00:00Z,1586.6
GC1 Comdty,2012-06-08T00:00:00Z,1590.1
GC1 Comdty,2012-06-09T00:00:00Z,
GC1 Comdty,2012-06-10T00:00:00Z,
GC1 Comdty,2012-06-11T00:00:00Z,1595.5
GC1 Comdty,2012-06-12T00:00:00Z,1612.7
GC1 Comdty,2012-06-13T00:00:00Z,1618.1
GC1 Comdty,2012-06-14T00:00:00Z,1618.4
GC1 Comdty,2012-06-15T00:00:00Z,1627
GC1 Comdty,2012-06-16T00:00:00Z,
GC1 Comdty,2012-06-17T00:00:00Z,
GC1 Comdty,2012-06-18T00:00:00Z,1625.7
GC1 Comdty,2012-06-19T00:00:00Z,1622.2
GC1 Comdty,2012-06-20T00:00:00Z,1614.8
GC1 Comdty,2012-06-21T00:00:00Z,1564.5
GC1 Comdty,2012-06-22T00:00:00Z,1566
GC1 Comdty,2012-06-23T00:00:00Z,
GC1 Comdty,2012-06-24T00:00:00Z,
GC1 Comdty,2012-06-25T00:00:00Z,1587.5
GC1 Comdty,2012-06-26T00:00:00Z,1574
GC1 Comdty,2012-06-27T00:00:00Z,1577.5
GC1 Comdty,2012-06-28T00:00:00Z,1550.4
GC1 Comdty,2012-06-29T00:00:00Z,1604.2
GC1 Comdty,2012-06-30T00:00:00Z,
GC1 Comdty,2012-07-01T00:00:00Z,
GC1 Comdty,2012-07-02T00:00:00Z,1597.7
GC1 Comdty,2012-07-03T00:00:00Z,1621.8
GC1 Comdty,2012-07-04T00:00:00Z,
GC1 Comdty,2012-07-05T00:00:00Z,1609.4
GC1 Comdty,2012-07-06T00:00:00Z,1578.9
GC1 Comdty,2012-07-07T00:00:00Z,
GC1 Comdty,2012-07-08T00:00:00Z,
GC1 Comdty,2012-07-09T00:00:00Z,1589.1
GC1 Comdty,2012-07-10T00:00:00Z,1579.8
GC1 Comdty,2012-07-11T00:00:00Z,1575.7
GC1 Comdty,2012-07-12T00:00:00Z,1565.3
GC1 Comdty,2012-07-13T00:00:00Z,1592
GC1 Comdty,2012-07-14T00:00:00Z,
GC1 Comdty,2012-07-15T00:00:00Z,
GC1 Comdty,2012-07-16T00:00:00Z,1591.6
GC1 Comdty,2012-07-17T00:00:00Z,1589.5
GC1 Comdty,2012-07-18T00:00:00Z,1570.8
GC1 Comdty,2012-07-19T00:00:00Z,1580.4
GC1 Comdty,2012-07-20T00:00:00Z,1582.8
GC1 Comdty,2012-07-21T00:00:00Z,
GC1 Comdty,2012-07-22T00:00:00Z,
GC1 Comdty,2012-07-23T00:00:00Z,1577.4
GC1 Comdty,2012-07-24T00:00:00Z,1576.2
GC1 Comdty,2012-07-25T00:00:00Z,1608.1
GC1 Comdty,2012-07-26T00:00:00Z,1615.1
GC1 Comdty,2012-07-27T00:00:00Z,1618
GC1 Comdty,2012-07-28T00:00:00Z,
GC1 Comdty,2012-07-29T00:00:00Z,
GC1 Comdty,2012-07-30T00:00:00Z,1619.7
GC1 Comdty,2012-07-31T00:00:00Z,1610.5
GC1 Comdty,2012-08-01T00:00:00Z,1603.7
GC1 Comdty,2012-08-02T00:00:00Z,1587.4
GC1 Comdty,2012-08-03T00:00:00Z,1606
GC1 Comdty,2012-08-04T00:00:00Z,
GC1 Comdty,2012-08-05T00:00:00Z,
GC1 Comdty,2012-08-06T00:00:00Z,1612.9
GC1 Comdty,2012-08-07T00:00:00Z,1609.7
GC1 Comdty,2012-08-08T00:00:00Z,1612.9
GC1 Comdty,2012-08-09T00:00:00Z,1617.1
GC1 Comdty,2012-08-10T00:00:00Z,1619.7
GC1 Comdty,2012-08-11T00:00:00Z,
GC1 Comdty,2012-08-12T00:00:00Z,
GC1 Comdty,2012-08-13T00:00:00Z,1609.6
GC1 Comdty,2012-08-14T00:00:00Z,1599.4
GC1 Comdty,2012-08-15T00:00:00Z,1603.7
GC1 Comdty,2012-08-16T00:00:00Z,1616.1
GC1 Comdty,2012-08-17T00:00:00Z,1616.3
GC1 Comdty,2012-08-18T00:00:00Z,
GC1 Comdty,2012-08-19T00:00:00Z,
GC1 Comdty,2012-08-20T00:00:00Z,1620.1
GC1 Comdty,2012-08-21T00:00:00Z,1639.9
GC1 Comdty,2012-08-22T00:00:00Z,1637.4
GC1 Comdty,2012-08-23T00:00:00Z,1669.6
GC1 Comdty,2012-08-24T00:00:00Z,1669.8
GC1 Comdty,2012-08-25T00:00:00Z,
GC1 Comdty,2012-08-26T00:00:00Z,
GC1 Comdty,2012-08-27T00:00:00Z,1672.4
GC1 Comdty,2012-08-28T00:00:00Z,1666.5
GC1 Comdty,2012-08-29T00:00:00Z,1659.8
GC1 Comdty,2012-08-30T00:00:00Z,1654.8
GC1 Comdty,2012-08-31T00:00:00Z,1685.3
GC1 Comdty,2012-09-01T00:00:00Z,
GC1 Comdty,2012-09-02T00:00:00Z,
GC1 Comdty,2012-09-03T00:00:00Z,
GC1 Comdty,2012-09-04T00:00:00Z,1693.6
GC1 Comdty,2012-09-05T00:00:00Z,1691.6
GC1 Comdty,2012-09-06T00:00:00Z,1703.2
GC1 Comdty,2012-09-07T00:00:00Z,1738
GC1 Comdty,2012-09-08T00:00:00Z,
GC1 Comdty,2012-09-09T00:00:00Z,
GC1 Comdty,2012-09-10T00:00:00Z,1729.2
GC1 Comdty,2012-09-11T00:00:00Z,1732.3
GC1 Comdty,2012-09-12T00:00:00Z,1731.1
GC1 Comdty,2012-09-13T00:00:00Z,1769.5
GC1 Comdty,2012-09-14T00:00:00Z,1770.1
GC1 Comdty,2012-09-15T00:00:00Z,
GC1 Comdty,2012-09-16T00:00:00Z,
GC1 Comdty,2012-09-17T00:00:00Z,1768
GC1 Comdty,2012-09-18T00:00:00Z,1768.7
GC1 Comdty,2012-09-19T00:00:00Z,1769.3
GC1 Comdty,2012-09-20T00:00:00Z,1767.8
GC1 Comdty,2012-09-21T00:00:00Z,1775.6
GC1 Comdty,2012-09-22T00:00:00Z,
GC1 Comdty,2012-09-23T00:00:00Z,
GC1 Comdty,2012-09-24T00:00:00Z,1762.2
GC1 Comdty,2012-09-25T00:00:00Z,1763.9
GC1 Comdty,2012-09-26T00:00:00Z,1750.7
GC1 Comdty,2012-09-27T00:00:00Z,1777.6
GC1 Comdty,2012-09-28T00:00:00Z,1771.1
GC1 Comdty,2012-09-29T00:00:00Z,
GC1 Comdty,2012-09-30T00:00:00Z,
GC1 Comdty,2012-10-01T00:00:00Z,1780.5
GC1 Comdty,2012-10-02T00:00:00Z,1772.7
GC1 Comdty,2012-10-03T00:00:00Z,1777.3
GC1 Comdty,2012-10-04T00:00:00Z,1794.1
GC1 Comdty,2012-10-05T00:00:00Z,1778.6
GC1 Comdty,2012-10-06T00:00:00Z,
GC1 Comdty,2012-10-07T00:00:00Z,
GC1 Comdty,2012-10-08T00:00:00Z,1773.5
GC1 Comdty,2012-10-09T00:00:00Z,1763
GC1 Comdty,2012-10-10T00:00:00Z,1763.2
GC1 Comdty,2012-10-11T00:00:00Z,1768.8
GC1 Comdty,2012-10-12T00:00:00Z,1758
GC1 Comdty,2012-10-13T00:00:00Z,
GC1 Comdty,2012-10-14T00:00:00Z,
GC1 Comdty,2012-10-15T00:00:00Z,1736
GC1 Comdty,2012-10-16T00:00:00Z,1744.7
GC1 Comdty,2012-10-17T00:00:00Z,1751.5
GC1 Comdty,2012-10-18T00:00:00Z,1743.3
GC1 Comdty,2012-10-19T00:00:00Z,1722.8
GC1 Comdty,2012-10-20T00:00:00Z,
GC1 Comdty,2012-10-21T00:00:00Z,
GC1 Comdty,2012-10-22T00:00:00Z,1725.1
GC1 Comdty,2012-10-23T00:00:00Z,1708.3
GC1 Comdty,2012-10-24T00:00:00Z,1700.5
GC1 Comdty,2012-10-25T00:00:00Z,1712
GC1 Comdty,2012-10-26T00:00:00Z,1710.9
GC1 Comdty,2012-10-27T00:00:00Z,
GC1 Comdty,2012-10-28T00:00:00Z,
GC1 Comdty,2012-10-29T00:00:00Z,1707.7
GC1 Comdty,2012-10-30T00:00:00Z,1712.1
GC1 Comdty,2012-10-31T00:00:00Z,1719.1
GC1 Comdty,2012-11-01T00:00:00Z,1715.5
GC1 Comdty,2012-11-02T00:00:00Z,1675.2
GC1 Comdty,2012-11-03T00:00:00Z,
GC1 Comdty,2012-11-04T00:00:00Z,
GC1 Comdty,2012-11-05T00:00:00Z,1683.2
GC1 Comdty,2012-11-06T00:00:00Z,1715
GC1 Comdty,2012-11-07T00:00:00Z,1714
GC1 Comdty,2012-11-08T00:00:00Z,1726
GC1 Comdty,2012-11-09T00:00:00Z,1730.9
GC1 Comdty,2012-11-10T00:00:00Z,
GC1 Comdty,2012-11-11T00:00:00Z,
GC1 Comdty,2012-11-12T00:00:00Z,1730.9
GC1 Comdty,2012-11-13T00:00:00Z,1724.8
GC1 Comdty,2012-11-14T00:00:00Z,1730.1
GC1 Comdty,2012-11-15T00:00:00Z,1713.8
GC1 Comdty,2012-11-16T00:00:00Z,1714.7
GC1 Comdty,2012-11-17T00:00:00Z,
GC1 Comdty,2012-11-18T00:00:00Z,
GC1 Comdty,2012-11-19T00:00:00Z,1734.4
GC1 Comdty,2012-11-20T00:00:00Z,1723.6
GC1 Comdty,2012-11-21T00:00:00Z,1728.2
GC1 Comdty,2012-11-22T00:00:00Z,
GC1 Comdty,2012-11-23T00:00:00Z,1751.4
GC1 Comdty,2012-11-24T00:00:00Z,
GC1 Comdty,2012-11-25T00:00:00Z,
GC1 Comdty,2012-11-26T00:00:00Z,1749.6
GC1 Comdty,2012-11-27T00:00:00Z,1742.3
GC1 Comdty,2012-11-28T00:00:00Z,1716.5
GC1 Comdty,2012-11-29T00:00:00Z,1727.2
GC1 Comdty,2012-11-30T00:00:00Z,1710.9
GC1 Comdty,2012-12-01T00:00:00Z,
GC1 Comdty,2012-12-02T00:00:00Z,
GC1 Comdty,2012-12-03T00:00:00Z,1719.6
GC1 Comdty,2012-12-04T00:00:00Z,1694.4
GC1 Comdty,2012-12-05T00:00:00Z,1692.4
GC1 Comdty,2012-12-06T00:00:00Z,1700.3
GC1 Comdty,2012-12-07T00:00:00Z,1704
GC1 Comdty,2012-12-08T00:00:00Z,
GC1 Comdty,2012-12-09T00:00:00Z,
GC1 Comdty,2012-12-10T00:00:00Z,1713
GC1 Comdty,2012-12-11T00:00:00Z,1708.2
GC1 Comdty,2012-12-12T00:00:00Z,1716.6
GC1 Comdty,2012-12-13T00:00:00Z,1695.6
GC1 Comdty,2012-12-14T00:00:00Z,1695.8
GC1 Comdty,2012-12-15T00:00:00Z,
GC1 Comdty,2012-12-16T00:00:00Z,
GC1 Comdty,2012-12-17T00:00:00Z,1697
GC1 Comdty,2012-12-18T00:00:00Z,1669.5
GC1 Comdty,2012-12-19T00:00:00Z,1666.5
GC1 Comdty,2012-12-20T00:00:00Z,1644.9
GC1 Comdty,2012-12-21T00:00:00Z,1659.1
GC1 Comdty,2012-12-22T00:00:00Z,
GC1 Comdty,2012-12-23T00:00:00Z,
GC1 Comdty,2012-12-24T00:00:00Z,1658.6
GC1 Comdty,2012-12-25T00:00:00Z,
GC1 Comdty,2012-12-26T00:00:00Z,1659.8
GC1 Comdty,2012-12-27T00:00:00Z,1662.6
GC1 Comdty,2012-12-28T00:00:00Z,1655.9
GC1 Comdty,2012-12-29T00:00:00Z,
GC1 Comdty,2012-12-30T00:00:00Z,
GC1 Comdty,2012-12-31T00:00:00Z,1675.8
GC1 Comdty,2013-01-01T00:00:00Z,
GC1 Comdty,2013-01-02T00:00:00Z,1688.8
GC1 Comdty,2013-01-03T00:00:00Z,1674.6
GC1 Comdty,2013-01-04T00:00:00Z,1648.9
GC1 Comdty,2013-01-05T00:00:00Z,
GC1 Comdty,2013-01-06T00:00:00Z,
GC1 Comdty,2013-01-07T00:00:00Z,1646.3
GC1 Comdty,2013-01-08T00:00:00Z,1662.2
GC1 Comdty,2013-01-09T00:00:00Z,1655.5
GC1 Comdty,2013-01-10T00:00:00Z,1678
GC1 Comdty,2013-01-11T00:00:00Z,1660.6
GC1 Comdty,2013-01-12T00:00:00Z,
GC1 Comdty,2013-01-13T00:00:00Z,
GC1 Comdty,2013-01-14T00:00:00Z,1669.4
GC1 Comdty,2013-01-15T00:00:00Z,1683.9
GC1 Comdty,2013-01-16T00:00:00Z,1683.2
GC1 Comdty,2013-01-17T00:00:00Z,1690.8
GC1 Comdty,2013-01-18T00:00:00Z,1687
GC1 Comdty,2013-01-19T00:00:00Z,
GC1 Comdty,2013-01-20T00:00:00Z,
GC1 Comdty,2013-01-21T00:00:00Z,
GC1 Comdty,2013-01-22T00:00:00Z,1693.2
GC1 Comdty,2013-01-23T00:00:00Z,1686.7
GC1 Comdty,2013-01-24T00:00:00Z,1669.9
GC1 Comdty,2013-01-25T00:00:00Z,1656.6
GC1 Comdty,2013-01-26T00:00:00Z,
GC1 Comdty,2013-01-27T00:00:00Z,
GC1 Comdty,2013-01-28T00:00:00Z,1652.9
GC1 Comdty,2013-01-29T00:00:00Z,1660.8
GC1 Comdty,2013-01-30T00:00:00Z,1679.9
GC1 Comdty,2013-01-31T00:00:00Z,1660.6
GC1 Comdty,2013-02-01T00:00:00Z,1669.4
GC1 Comdty,2013-02-02T00:00:00Z,
GC1 Comdty,2013-02-03T00:00:00Z,
GC1 Comdty,2013-02-04T00:00:00Z,1675.3
GC1 Comdty,2013-02-05T00:00:00Z,1672.4
GC1 Comdty,2013-02-06T00:00:00Z,1677.7
GC1 Comdty,2013-02-07T00:00:00Z,1670.4
GC1 Comdty,2013-02-08T00:00:00Z,1666
GC1 Comdty,2013-02-09T00:00:00Z,
GC1 Comdty,2013-02-10T00:00:00Z,
GC1 Comdty,2013-02-11T00:00:00Z,1648.2
GC1 Comdty,2013-02-12T00:00:00Z,1648.7
GC1 Comdty,2013-02-13T00:00:00Z,1644.2
GC1 Comdty,2013-02-14T00:00:00Z,1634.7
GC1 Comdty,2013-02-15T00:00:00Z,1608.8
GC1 Comdty,2013-02-16T00:00:00Z,
GC1 Comdty,2013-02-17T00:00:00Z,
GC1 Comdty,2013-02-18T00:00:00Z,
GC1 Comdty,2013-02-19T00:00:00Z,1603.6
GC1 Comdty,2013-02-20T00:00:00Z,1577.6
GC1 Comdty,2013-02-21T00:00:00Z,1578.2
GC1 Comdty,2013-02-22T00:00:00Z,1572.4
GC1 Comdty,2013-02-23T00:00:00Z,
GC1 Comdty,2013-02-24T00:00:00Z,
GC1 Comdty,2013-02-25T00:00:00Z,1586.2
GC1 Comdty,2013-02-26T00:00:00Z,1615.2
GC1 Comdty,2013-02-27T00:00:00Z,1595.7
GC1 Comdty,2013-02-28T00:00:00Z,1578.1
GC1 Comdty,2013-03-01T00:00:00Z,1572.3
GC1 Comdty,2013-03-02T00:00:00Z,
GC1 Comdty,2013-03-03T00:00:00Z,
GC1 Comdty,2013-03-04T00:00:00Z,1572.4
GC1 Comdty,2013-03-05T00:00:00Z,1574.9
GC1 Comdty,2013-03-06T00:00:00Z,1574.9
GC1 Comdty,2013-03-07T00:00:00Z,1575.1
GC1 Comdty,2013-03-08T00:00:00Z,1576.9
GC1 Comdty,2013-03-09T00:00:00Z,
GC1 Comdty,2013-03-10T00:00:00Z,
GC1 Comdty,2013-03-11T00:00:00Z,1578
GC1 Comdty,2013-03-12T00:00:00Z,1591.7
GC1 Comdty,2013-03-13T00:00:00Z,1588.4
GC1 Comdty,2013-03-14T00:00:00Z,1590.7
GC1 Comdty,2013-03-15T00:00:00Z,1592.6
GC1 Comdty,2013-03-16T00:00:00Z,
GC1 Comdty,2013-03-17T00:00:00Z,
GC1 Comdty,2013-03-18T00:00:00Z,1604.6
GC1 Comdty,2013-03-19T00:00:00Z,1611.3
GC1 Comdty,2013-03-20T00:00:00Z,1607.5
GC1 Comdty,2013-03-21T00:00:00Z,1613.8
GC1 Comdty,2013-03-22T00:00:00Z,1606.1
GC1 Comdty,2013-03-23T00:00:00Z,
GC1 Comdty,2013-03-24T00:00:00Z,
GC1 Comdty,2013-03-25T00:00:00Z,1604.5
